IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
46710,Sedimentary,Conventional Hydrocarbon,Stevens,27992.0,35.26679,-119.42641,California,Kern,San Joaquin Basin,Pacific Coast,321 - 50,4029291080000.0,7020.0,7380.0,,1949-04-01,7.08,104.97,42.936,137.8,1989.28,161.02,15315.03,10.12,0.0,,52.99,10417.24,42.8,208.46734,0.21705,0.0,Pacific,1.8447395248011755
46711,Sedimentary,Conventional Hydrocarbon,Stevens,34392.0,35.37879,-119.18236,California,Kern,San Joaquin Basin,Pacific Coast,Kcl 55 - 83 - 28,4029067040000.0,7565.3,,,1964-02-17,7.68,73.127,21.197,113.223,2022.6,145.42,19099.47,595.6030000000001,0.0,,1.02,13023.48,98.31,77.03299999999999,102.273,0.0,Pacific,1.7639399104111007
46713,Sedimentary,Conventional Hydrocarbon,Jewett,39628.0,35.41887,-119.23282,California,Kern,San Joaquin Basin,Pacific Coast,K.c.l. 12-21; 115,4029085360000.0,10550.0,10580.0,,1950-03-10,6.82,98.382,33.965,163.94444800000002,3427.77,843.33,21254.82,15.844,0.0,,124.29,13884.66,23.63,110.969,0.2825,0.0,Pacific,3.6964571549252607
46714,Sedimentary,Conventional Hydrocarbon,Jewett,38430.0,35.41887,-119.23282,California,Kern,San Joaquin Basin,Pacific Coast,K.c.l. 12 #21; 115,4029085360000.0,10550.0,10580.0,,1950-03-28,6.74,90.35,21.888,113.774,3340.88,899.39,20567.88,23.969,0.0,,134.5,13329.65,37.99,85.54799999999999,0.2825,0.0,Pacific,3.7861415440949555
46715,Sedimentary,Conventional Hydrocarbon,Rio Bravo,18390.0,35.4081,-119.23515,California,Kern,San Joaquin Basin,Pacific Coast,K.c.l. 11-42,4029085950000.0,11421.0,11480.0,,1958-10-14,7.58,44.61,5.647,68.83,1033.06,123.68,10065.01,18.176,0.0,,13.18,6879.65,273.73,128.007,0.31791,0.0,Pacific,1.31299016245935
46716,Sedimentary,Conventional Hydrocarbon,Rio Bravo,19374.0,35.42,-119.24,California,Kern,San Joaquin Basin,Pacific Coast,Hammar #6,,3915.7,,,1960-12-13,7.22,19.29,11.13,111.994,1093.48,147.22,10601.76,48.464,0.0,,15.23,7224.87,290.38,13.136,2.72821,0.0,Pacific,1.142112884349526
46717,Sedimentary,Conventional Hydrocarbon,Main Vedder,21813.0,35.43041,-119.23739,California,Kern,San Joaquin Basin,Pacific Coast,Camden #1,4029085660000.0,11380.0,11500.0,,1962-10-16,7.81,52.0,7.728999999999999,112.09,1113.51,221.27,11776.52,5.267,0.0,,30.59,8079.08,285.52,30.168,0.3578,1.2,Pacific,1.6621415448011052
46718,Sedimentary,Conventional Hydrocarbon,Rio Bravo,19001.0,35.42537,-119.25049,California,Kern,San Joaquin Basin,Pacific Coast,Lewis #6,4029085830000.0,11634.0,11644.0,,1961-04-05,6.81,319.41,24.735,392.400352,1127.57,138.92,10353.95,32.407000000000004,0.0,,20.28,7075.69,277.84,414.251,0.1249899999999999,0.0,Pacific,1.8962638390043365
46719,Sedimentary,Conventional Hydrocarbon,Rio Bravo,19682.0,35.41521,-119.23873,California,Kern,San Joaquin Basin,Pacific Coast,R. A. Moore #3,4029080180000.0,11462.0,11494.0,,1960-12-05,7.5,28.43,5.873,120.0,1177.75,148.23,10727.66,18.896,0.0,,17.26,7329.45,280.22,125.5,0.25471,0.0,Pacific,1.4474750608075424
46720,Sedimentary,Conventional Hydrocarbon,Vedder,20221.0,35.41903,-119.23962,California,Kern,San Joaquin Basin,Pacific Coast,Sullivan #3,4029085920000.0,11414.0,11509.0,,1956-08-08,7.89,33.49,8.064,119.15,1039.16,153.23,11081.62,17.817,0.0,,29.43,7490.24,294.29,16.73,0.25671,0.0,Pacific,1.725326585779887
46721,Sedimentary,Conventional Hydrocarbon,D,34280.0,35.60661,-119.71707,California,Kern,San Joaquin Basin,Pacific Coast,Chan #10,4029039240000.0,7615.8,,,1949-04-12,7.97,58.21100000000001,46.38,138.574,5724.4,46.2,16087.4,11.051,0.0,,134.5,12285.0,2.0,95.657,0.10942,0.0,Pacific,2.756567256350028
46722,Sedimentary,Conventional Hydrocarbon,Miocene Chert,35016.0,35.59869,-119.71517,California,Kern,San Joaquin Basin,Pacific Coast,Cahn 152,4029050720000.0,13718.5,,Neogene,1950-12-28,7.53,166.98,74.715,191.24272,3599.74,33.81,18226.12,1810.0716,0.0,,58.39,13042.66,15.37,477.321,199.41,0.0,Pacific,2.3403686572540856
46723,Sedimentary,Conventional Hydrocarbon,Miocene Chert,41382.0,35.6023,-119.71743,California,Kern,San Joaquin Basin,Pacific Coast,Cahn #148,4029039690000.0,12130.9,,Neogene,1952-04-24,7.8,156.42,16.47,254.33248000000003,5450.11,23.67,20578.91,1843.5716,0.0,,79.24,15221.42,9.26,1997.7,101.32,0.0,Pacific,3.201790791618178
46731,Sedimentary,Conventional Hydrocarbon,Bloemer,13829.0,35.7682,-119.87425,California,Kern,San Joaquin Basin,Pacific Coast,S.f. And F.l. #4-2,4029036450000.0,12444.0,12470.0,,1949-08-08,7.45,62.96,2.9690000000000003,65.756,745.75,241.51,7649.49,13.818,0.0,,44.46,4965.6,180.88,17.381999999999998,0.65598,0.0,Pacific,1.1839639614374775
46732,Sedimentary,Conventional Hydrocarbon,Unknown,28743.0,35.31707,-119.61674,California,Kern,San Joaquin Basin,Pacific Coast,Spreckles #45 - 162,4029052650000.0,4217.0,4411.0,,1949-04-23,7.22,197.65,51.041,93.96,2784.38,154.86,15170.95,44.681,0.0,,164.03,10416.21,21.39,26.78,2.05042,0.0,Pacific,2.9505882834904678
46733,Sedimentary,Conventional Hydrocarbon,Unknown,22046.0,35.32067,-119.25568,California,Kern,San Joaquin Basin,Pacific Coast,Kcl 58 73 14 Sec 14,4029043160000.0,9375.0,9431.0,,1965-01-11,7.71,43.699,13.425,92.674,1256.79,449.07,12184.89,8.346,0.0,,45.72,7880.1,226.57,21.6573,0.3738,0.0,Pacific,1.355159083991454
46734,Sedimentary,Conventional Hydrocarbon,Antelope,27491.0,35.1,-119.5,California,Kern,San Joaquin Basin,Pacific Coast,523 -26b,,2147.0,,,1956-08-26,7.51,12.23,14.27,34.452000000000005,1428.92,262.95,15603.95,129.211,0.0,,96.82,10170.6,8.15,19.09,9.20534,0.0,Pacific,10.908575643800802
46735,Sedimentary,Conventional Hydrocarbon,Antelope,25610.0,35.1,-119.5,California,Kern,San Joaquin Basin,Pacific Coast,532 - 26b,,10733.7,,,1956-08-25,,121.14,14.25,112.49,1829.35,189.35,14040.26,4.978,0.0,,70.24,9448.06,17.31,95.52,0.0718,0.0,Pacific,3.165573708142253
46736,Sedimentary,Conventional Hydrocarbon,Mulinia,37190.0,35.1,-119.5,California,Kern,San Joaquin Basin,Pacific Coast,32 - 15b,,8247.7,,,1961-03-01,7.14,32.84,6.16,90.693,321.26,1402.0,22526.4,15.918,178.59,,436.22,12197.74,26.69,108.3461,0.13154,0.0,Pacific,2.4565973994016423
