IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
73686,Sedimentary,Conventional Hydrocarbon,Midale,301300.0,48.7909937146,-102.518294726,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Olaf Christianson,,6964.0,6982.0,Mississippian,1959-06-04,6.0,23.063,57.747,149.84099999999998,152.0,7500.0,183000.0,29.181,0.0,,1700.0,107600.0,1350.0,154.762,6.921000000000001,0.0,Williston,13.16131726382558
73687,Sedimentary,Conventional Hydrocarbon,Madison,314360.0,48.7909937146,-102.518294726,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Olaf Christianson,,6864.0,6899.0,Mississippian,1959-06-03,6.2,49.763,175.94699999999995,322.478,171.0,8350.0,191400.0,26.241,0.0,,1340.0,112400.0,696.0,476.171,6.186580000000001,0.0,Williston,20.38232552888971
73688,Sedimentary,Conventional Hydrocarbon,Mission Canyon,289860.0,48.7909937146,-102.518294726,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,1 G. Opselh,,6352.0,6482.0,Mississippian,1955-10-11,7.2,39.830000000000005,865.652,995.6,193.0,10200.0,177000.0,17.68,0.0,,1136.0,100986.43,228.0,2740.4,5.92018,-0.1,Williston,280.43639810701904
73689,Sedimentary,Conventional Hydrocarbon,Midale,292200.0,48.7909937146,-102.518294726,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,No. 1 Hoveland,,6330.0,6352.0,Mississippian,1957-10-02,6.6,19.446,98.9782,201.94,180.0,5200.0,177000.0,29.884000000000004,0.0,,910.0,107700.0,1160.0,223.552,7.048,0.0,Williston,13.421142452846425
73690,Sedimentary,Conventional Hydrocarbon,Mission Canyon,286000.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4526.0,4558.0,Mississippian,1958-04-15,6.4,31.53,83.674,296.9,204.0,1400.0,174000.0,75.82300000000001,0.0,,1700.0,101100.0,1000.0,142.20700000000002,5.974,-3.4,Williston,13.030475084522244
73691,Sedimentary,Conventional Hydrocarbon,Mission Canyon,293900.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4526.0,4558.0,Mississippian,1958-04-15,6.7,18.682,85.818,368.564,216.0,7700.0,177000.0,623.74,0.0,,1460.0,104600.0,2400.0,72.93869999999998,110.651000076,0.1,Williston,5.957936445616582
73692,Sedimentary,Conventional Hydrocarbon,Midale,57700.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4351.0,4418.0,Mississippian,1958-04-15,7.5,12.1935,72.80699999999999,85.756,192.0,2600.0,33600.0,9.858999999999998,0.0,,461.0,18900.0,1420.0,71.19721999999999,3.952900000000001,0.5,Williston,17.292670363891162
73693,Sedimentary,Conventional Hydrocarbon,Unknown,21700.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4351.0,4418.0,,1958-04-15,8.0,18.570200000000003,33.63674,20.940000000000005,360.0,990.0,9300.0,25.583,0.0,,146.0,6690.0,4210.0,23.488000000000003,1.0639,-0.5,Williston,5.788001006082506
73694,Sedimentary,Conventional Hydrocarbon,Midale,57500.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4351.0,4418.0,Mississippian,1958-04-15,7.9,14.4285,105.865,138.573,196.0,2670.0,34200.0,3.3220000000000005,0.0,,455.0,18800.0,1120.0,116.77,3.655,-0.1,Williston,18.511104972588406
73695,Sedimentary,Conventional Hydrocarbon,Ritter,117700.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4448.0,4480.0,,1958-04-15,7.5,12.193,98.63328,65.904,132.0,2520.0,69000.0,10.377,0.0,,570.0,42300.0,3160.0,50.297,3.5407,0.0,Williston,17.171913137403664
73696,Sedimentary,Conventional Hydrocarbon,Ritter,43500.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4448.0,4480.0,,1958-04-15,8.0,17.922,87.567,43.343,240.0,1320.0,22500.0,30.776,0.0,,218.0,14700.0,4270.0,58.75019999999999,2.2834,-0.3,Williston,8.626379065326189
73697,Sedimentary,Conventional Hydrocarbon,Ritter,117100.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4448.0,4480.0,,1958-04-15,7.4,14.373,46.48571,55.039,150.0,2650.0,69000.0,22.138,0.0,,540.0,42100.0,2720.0,49.12400000000001,3.1967000000000003,0.1,Williston,8.389497441895527
73698,Sedimentary,Conventional Hydrocarbon,Ritter,138400.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4444.0,4460.0,,1958-04-15,7.4,14.256,303.044,172.22699999999998,132.0,3830.0,81000.0,114.218,0.0,,680.0,49900.0,3940.0,128.977,15.5918,1.0,Williston,20.80553859802957
73699,Sedimentary,Conventional Hydrocarbon,Ritter,136300.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4444.0,4460.0,,1958-04-15,7.4,18.099,115.847,66.8108,132.0,2840.0,80000.0,43.498000000000005,0.0,,680.0,49100.0,3630.0,43.5416,2.8027,0.0,Williston,10.373310905550374
73700,Sedimentary,Conventional Hydrocarbon,Ritter,73900.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4444.0,4460.0,,1958-04-15,7.4,13.1061,106.60628,49.262,180.0,1960.0,41400.0,55.874,0.0,,388.0,25800.0,4160.0,57.324,3.6377,-0.2,Williston,9.302532385511379
73701,Sedimentary,Conventional Hydrocarbon,Mission Canyon,103000.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4526.0,4558.0,Mississippian,1958-04-15,7.0,29.504,536.242,194.408,300.0,3800.0,60000.0,1.0,0.0,,437.0,35200.0,2980.0,210.69,0.9521,-0.1,Williston,52.16053167815888
73702,Sedimentary,Conventional Hydrocarbon,Mission Canyon,276000.0,48.7190527631,-101.657820979,North Dakota,Renville,Williston Basin,Rocky Mountains and Northern Great Plains,#1 Megordan,,4526.0,4558.0,Mississippian,1958-04-15,6.6,27.5,40.672,205.611,174.0,7700.0,168000.0,25.994,0.0,,1150.0,98400.0,828.0,187.475,3.7249,0.0,Williston,11.221009875769546
73703,Sedimentary,Conventional Hydrocarbon,Nesson,62900.0,48.7909937146,-102.518294726,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Fred Falck #1,,6061.0,6093.0,Jurassic,1957-09-16,6.0,16.902,243.942,255.7,348.0,1930.0,33600.0,17.868000000000002,0.0,,206.0,21600.0,5140.0,170.836,0.3241,-0.4,Williston,19.593191939228348
