IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
76885,Sedimentary,Conventional Hydrocarbon,Wilcox,259423.0,36.202,-97.426,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Lucien Cons. Blk. #1 Jerome,,5296.0,5306.0,Paleogene,,,7.723999999999999,6.547999999999999,745.608,66.06,17704.0,159942.0,109.635535,0.0,,2549.8,78808.52,352.34,457.528,16.307920000000003,0.0,Oklahoma Platform,7.512128184284982
76886,Sedimentary,Conventional Hydrocarbon,Simpson,257479.0,36.134,-97.345,Oklahoma,Noble,Cherokee Platform,Midcontinent,Cont. #1 Bennett,,5106.0,5115.0,Ordovician,,,7.106,17.089000000000002,619.068,101.0,14810.0,158431.0,146.82,0.0,,2683.0,81069.0,454.0,190.983,9.269400114,0.1,Oklahoma Platform,2.678766093474439
76887,Sedimentary,Conventional Hydrocarbon,Simpson,280354.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Stano. Et. Al. #1 Boley,,5254.0,5262.0,Ordovician,,,32.913000000000004,6.198,1141.4722319999998,141.0,18027.0,172694.0,44.243,0.0,,2803.0,86263.0,427.0,558.0730000000001,2.5007,0.0,Oklahoma Platform,7.796112068072318
76888,Sedimentary,Conventional Hydrocarbon,Wilcox,261561.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Lucien Comm. #1 G. Wolf,,5235.0,,Paleogene,,,39.418,3.14,1090.721,48.0,19092.0,161023.0,26.427,0.0,,2538.0,80690.0,475.0,323.914,1.33901,1.3,Oklahoma Platform,4.605799512518303
76889,Sedimentary,Conventional Hydrocarbon,Wilcox,241284.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Wentz Et. Al. #1 Wolf,,5255.0,5262.0,Paleogene,,,31.472,8.351,766.617,59.0,15443.0,148603.0,55.84,0.0,,2394.0,74373.0,411.0,240.286,7.1210200000000015,0.0,Oklahoma Platform,2.3706966774907
76890,Sedimentary,Conventional Hydrocarbon,Wilcox,258272.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Shell Et. Al. #2 Wolf,,5220.0,5350.0,Paleogene,,,28.854,23.932,764.37,132.116,16735.0,159361.0,57.76099999999999,0.0,,2864.0,78927.0,386.0,217.975,8.138920000000002,0.0,Oklahoma Platform,2.528767101776059
76891,Sedimentary,Conventional Hydrocarbon,Wilcox,263323.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Shell #1 Mary Farr,,5380.0,5385.0,Paleogene,,,35.331,16.975,839.8369999999999,42.0,17026.0,162186.0,24.042,0.0,,2690.0,80849.0,531.0,369.237,1.27790436,0.0,Oklahoma Platform,6.6066219907311305
76892,Sedimentary,Conventional Hydrocarbon,Wilcox,253126.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Msg. #1 Long.,,5224.0,5225.0,Paleogene,,,9.263000000000002,15.64,718.2439999999999,63.11900000000001,15847.0,155942.0,355.2,0.0,,2637.0,78178.0,431.0,168.918,190.6400000191,0.0,Oklahoma Platform,0.5881405656790147
76893,Sedimentary,Conventional Hydrocarbon,Wilcox,254766.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Amer. - Stano #1 Screenworld,,5170.0,5177.0,Paleogene,,,9.143,65.924,379.725,43.146,15734.0,156861.0,388.431,0.0,,2530.0,79117.0,523.0,199.768,190.6400000191,0.0,Oklahoma Platform,3.0432051347392406
76894,Sedimentary,Conventional Hydrocarbon,Unknown,268822.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Shell #2 Weber,,5170.0,5248.5,,,,6.033,6.779999999999999,657.2459999999999,83.0,16656.0,165585.0,150.411,0.0,,2798.0,83260.0,439.0,266.563,8.939400095,0.0,Oklahoma Platform,2.1890883799305754
76895,Sedimentary,Conventional Hydrocarbon,Simpson,252856.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Champlin #1 Graves,,5215.0,,Ordovician,,,29.472,24.7718,728.7560000000001,88.0,17011.0,155923.0,70.64000000000001,0.0,,2701.0,76811.0,436.0,252.374,10.918020000000002,0.0,Oklahoma Platform,4.45592549082294
76896,Sedimentary,Conventional Hydrocarbon,Unknown,132866.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Gypsy - Stane - #3 Fredricks,,5160.0,5165.0,,,,22.0,12.031000000000002,211.42200000000005,69.0,7367.0,81471.0,27.877,0.0,,1395.0,42016.0,515.0,200.39,2.7930199999999994,0.0,Oklahoma Platform,4.0654356793082
76897,Sedimentary,Conventional Hydrocarbon,Simpson,237410.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Mag. #1 Smith,,5205.0,5206.0,Ordovician,,,26.153,10.2909,830.7520000000001,66.0,14084.0,146175.0,184.685,0.0,,2540.0,74079.0,465.0,202.966,10.041232076,0.0,Oklahoma Platform,1.635620233632871
76898,Sedimentary,Conventional Hydrocarbon,Wilcox,87483.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Shell #1 Tate,,5415.0,,Paleogene,,,52.402,22.389000000000003,238.596,114.0,5523.0,53692.0,404.09,0.0,,831.0,27099.0,224.0,295.424,1.525,0.1,Oklahoma Platform,2.557037003776682
76899,Sedimentary,Conventional Hydrocarbon,Wilcox,262886.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Amer. - Stand #1 Bohn,,5158.0,5169.0,Paleogene,,,9.529,5.1839,675.3219999999999,76.0,16331.0,161809.0,125.96599999999998,0.0,,2565.0,81615.0,490.0,229.12600000000003,9.143700038,0.0,Oklahoma Platform,4.291566072415261
76900,Sedimentary,Conventional Hydrocarbon,Wilcox,246928.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Gypsy #2 Verna,,6820.9,,Paleogene,,,19.148,61.361,339.899,137.0,15162.0,151845.0,101.951,0.0,,2373.0,76902.0,510.0,191.473,8.206199999999999,0.0,Oklahoma Platform,4.072443368653607
76901,Sedimentary,Conventional Hydrocarbon,Unknown,283072.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Gulf #1 M. Pfeiffer,,4400.0,,,,,33.329,21.682,758.35,94.85,20506.0,174689.78,58.113,0.0,,2815.08,84638.71,327.88,323.12699999999995,2.7597,0.0,Oklahoma Platform,5.670728914425164
76902,Sedimentary,Conventional Hydrocarbon,Simpson,244886.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Stanclind - Amerada - #1 D. L. Kolb,,5179.0,5180.0,Ordovician,,,6.559,8.043,727.442,59.0,14978.0,150676.0,110.706,0.0,,2531.0,76196.0,446.0,223.02,25.56302,0.1,Oklahoma Platform,3.911438817852547
76903,Sedimentary,Conventional Hydrocarbon,Unknown,168507.0,36.137,-97.42,Oklahoma,Noble,Nemaha Uplift,Midcontinent,Stanclind - Amerada #1 Kolb,,5116.0,5118.0,,,,19.838,6.9881,591.819416,156.0,10305.0,103606.0,79.708,0.0,,1726.0,52343.0,372.0,203.889,5.40602,0.0,Oklahoma Platform,2.1522654380714528
76904,Sedimentary,Conventional Hydrocarbon,Bartlesville,134425.0,36.322,-95.999,Oklahoma,Osage,Cherokee Platform,Midcontinent,Winana - Fry #12,,1370.0,,Pennsylvanian,,,22.391,28.195000000000004,190.681,304.0,6106.0,83100.0,33.134,0.0,,2323.0,42592.0,63.327,237.463,0.7095648800000001,0.0,Oklahoma Platform,4.22444067842241
76905,Sedimentary,Conventional Hydrocarbon,Bartlesville,134237.0,36.322,-95.999,Oklahoma,Osage,Cherokee Platform,Midcontinent,Winona - Fry #11,,1354.0,,Pennsylvanian,,,24.069000000000003,29.058,235.41,239.0,6192.0,83100.0,8.206,0.0,,2419.0,42287.0,241.931,464.74799999999993,1.3766999999999998,0.0,Oklahoma Platform,7.198602773584651
76906,Sedimentary,Conventional Hydrocarbon,Wilcox,242268.0,36.134,-97.345,Oklahoma,Payne,Cherokee Platform,Midcontinent,Raiter - Foster #1 Watkin,,5080.0,5083.0,Paleogene,,,39.629,5.71827,693.8019999999999,87.0,14033.0,149012.0,63.217000000000006,0.0,,2514.0,76125.0,497.0,305.777,10.822020000000002,0.0,Oklahoma Platform,3.0269423016310717
76907,Sedimentary,Conventional Hydrocarbon,Layton,302318.0,36.068,-97.578,Oklahoma,Logan,Nemaha Uplift,Midcontinent,F. C. Hall #1 Perdue,,4852.0,4883.0,Pennsylvanian,,,6.405999999999999,32.108,478.328,61.0,19941.0,182049.6,359.956,0.0,,2726.05,90203.7,299.12,193.8,191.057000076,0.0,Oklahoma Platform,3.038410234651863
76908,Sedimentary,Conventional Hydrocarbon,Unknown,257362.0,36.137,-97.42,Oklahoma,Logan,Nemaha Uplift,Midcontinent,Phillips #1 Lee,,5074.0,5075.0,,,,37.535,108.688,372.838,47.0,15486.0,158307.0,42.676,0.0,,2591.0,80304.0,627.0,312.412,1.33901,0.0,Oklahoma Platform,15.416797187626106
