IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
4257,Sedimentary,Conventional Hydrocarbon,Cypress,131957.0,38.554,-89.079,Illinois,Marion,Illinois Basin,Eastern,,,1657.0,1664.0,Mississippian,,7.1,21.544000000000004,59.59492,227.916,116.0,4588.0,79333.0,22.773000000000003,0.0,,1788.0,42739.0,1152.264,140.176,1.535,-0.1,Illinois,5.272221482409816
4258,Sedimentary,Conventional Hydrocarbon,Cypress,131759.0,38.554,-89.079,Illinois,Marion,Illinois Basin,Eastern,,,1666.0,1671.0,Mississippian,,4.8,22.862,78.749,289.569,8.0,4591.0,79506.0,9.0,0.0,,179.0,42905.0,394.388,313.904,7.21059692,-3.0,Illinois,7.002614773128421
4260,Sedimentary,Conventional Hydrocarbon,Cypress,131691.0,38.554,-89.079,Illinois,Marion,Illinois Basin,Eastern,,,1650.0,1663.0,Mississippian,,6.0,34.394,71.626,243.303,74.0,4645.0,79530.0,15.0,0.0,,1819.0,42812.0,434.947,302.368,0.5889999999999999,0.0,Illinois,6.312647114823852
4261,Sedimentary,Conventional Hydrocarbon,Cypress,128703.0,38.525,-89.098,Illinois,Marion,Illinois Basin,Eastern,,,1661.0,1674.0,Mississippian,,7.1,33.95399999999999,101.045,530.5,57.0,4721.0,77216.0,0.9,0.0,,1674.0,41498.0,25.0,927.922,9.94030692,0.0,Illinois,8.292186624568176
4262,Sedimentary,Conventional Hydrocarbon,Cypress,120733.0,38.612,-89.022,Illinois,Marion,Illinois Basin,Eastern,,,1737.0,1762.0,Mississippian,,6.1,14.712,37.708,141.33317088,83.0,4851.0,73417.0,4.0,0.0,,1621.0,39072.0,230.0,163.586,1.27975144,0.0,Illinois,5.219851875169273
4263,Sedimentary,Conventional Hydrocarbon,Cypress,120491.0,38.758,-89.077,Illinois,Marion,Illinois Basin,Eastern,,,1346.0,1362.0,Mississippian,,,24.455,239.699,176.167,11.0,4530.0,73020.0,52.0,0.0,,1621.0,39504.0,851.0,242.32,1.398,0.0,Illinois,6.247892070530935
4264,Sedimentary,Conventional Hydrocarbon,Cypress,10656.0,38.156,-89.916,Illinois,Randolph,Illinois Basin,Eastern,,,7981.3,,Mississippian,,,101.782,7.362999999999999,24.47,2307.0,59.0,5174.0,17.0,0.0,,90.0,4007.0,7.0,5.286,0.03923,0.2,Illinois,14.439201868780952
4265,Sedimentary,Conventional Hydrocarbon,Cypress,104775.0,38.709,-88.233,Illinois,Richland,Illinois Basin,Eastern,,,2930.0,2992.0,Mississippian,,,29.7072,26.244,146.666,757.0,2650.0,61376.0,11.552,0.0,,1447.0,34367.0,93.0,140.385,2.46915672,0.0,Illinois,6.029841674813609
4267,Sedimentary,Conventional Hydrocarbon,Pennsylvanian,56117.0,38.263,-88.049,Illinois,Edwards,Illinois Basin,Eastern,,,1974.0,1983.0,Pennsylvanian,,6.5,13.936000000000002,42.763,75.976,623.0,673.0,33574.0,0.4,0.0,,447.0,20387.0,59.0,58.538,2.48100672,-0.1,Illinois,4.418841075064016
4268,Sedimentary,Conventional Hydrocarbon,Cypress,84839.0,38.456,-87.754,Illinois,Wabash,Illinois Basin,Eastern,,,1990.0,2065.0,Mississippian,,6.2,19.757,172.055,176.801,118.0,3130.0,50911.0,0.4,0.0,,729.0,28460.0,853.0,350.55,1.93445144,-0.1,Illinois,6.339340775993368
4269,Sedimentary,Conventional Hydrocarbon,Cypress,84406.0,38.43,-87.788,Illinois,Wabash,Illinois Basin,Eastern,,,2082.0,2100.0,Mississippian,,,11.544,32.665000000000006,104.021,101.0,2367.0,50620.0,51.0,0.0,,854.0,28603.0,187.0,102.354,3.1497,0.0,Illinois,2.931880407162369
4270,Sedimentary,Conventional Hydrocarbon,Cypress,102793.0,38.401,-87.884,Illinois,Wabash,Illinois Basin,Eastern,,,2549.0,2570.0,Mississippian,,6.3,22.172,46.005,188.52,88.0,3806.0,61311.0,2.0,0.0,,891.0,33843.0,198.0,240.576,1.2446567199999998,0.0,Illinois,6.846328361239325
4271,Sedimentary,Conventional Hydrocarbon,Cypress,103521.0,38.416,-87.921,Illinois,Wabash,Illinois Basin,Eastern,,,2562.0,2566.0,Mississippian,,6.6,18.818,64.151,141.825,116.0,3611.0,61980.0,1.3,0.0,,990.0,34222.0,5.0,203.052,0.70077016,0.0,Illinois,5.755837794797575
4272,Sedimentary,Conventional Hydrocarbon,Cypress,99826.0,38.356,-87.864,Illinois,Wabash,Illinois Basin,Eastern,,,2416.0,2433.0,Mississippian,,,8.1099,52.315,126.36800000000002,42.0,2967.0,60429.0,30.0,0.0,,1259.0,33593.0,478.0,128.647,29.59,-0.1,Illinois,3.9861639162750535
4273,Sedimentary,Conventional Hydrocarbon,Cypress,113417.0,38.312,-87.905,Illinois,Wabash,Illinois Basin,Eastern,,,2467.0,2492.0,Mississippian,,,7.435,253.79,213.071,222.0,5188.0,67904.0,6.0,0.0,,1104.0,36592.0,1133.0,293.652,4.390000000000001,0.0,Illinois,5.697801687959671
4274,Sedimentary,Conventional Hydrocarbon,Cypress,112058.0,38.372,-87.945,Illinois,Wabash,Illinois Basin,Eastern,,,2560.0,2570.0,Mississippian,,5.7,16.932,154.0234,117.292,95.0,7137.0,65769.0,1.0,0.0,,896.0,33702.0,1867.0,125.809,2.23900816,0.0,Illinois,11.665335177239557
4276,Sedimentary,Conventional Hydrocarbon,Cypress,132471.0,38.336,-88.342,Illinois,Wayne,Illinois Basin,Eastern,,,2967.0,2974.0,Mississippian,,6.8,40.093,60.88800000000001,163.47,123.0,3426.0,78910.0,10.959,0.0,,1148.0,45220.0,255.0,222.2210000000001,0.8387,0.0,Illinois,6.622569965251696
4277,Sedimentary,Conventional Hydrocarbon,Cypress,122438.0,38.148,-88.161,Illinois,White,Illinois Basin,Eastern,,,2863.0,2880.0,Mississippian,,5.8,23.083,13.928,224.088,187.0,6511.0,72892.0,37.0,0.0,,1237.0,37946.0,904.0,117.2301,1.91,0.0,Illinois,14.738420709662842
4279,Sedimentary,Conventional Hydrocarbon,Cypress,114406.0,38.137,-87.967,Illinois,White,Illinois Basin,Eastern,,,2575.0,2597.0,Mississippian,,,11.123,113.46399999999998,168.208,43.0,4827.0,69192.0,8.0,0.0,,1051.0,37327.0,4.0,239.581,25.020000000000003,0.0,Illinois,6.53016702661814
4280,Sedimentary,Conventional Hydrocarbon,Cypress,120332.0,38.09,-88.254,Illinois,White,Illinois Basin,Eastern,,,2848.0,2866.0,Mississippian,,7.0,10.303,138.1927,192.689,41.0,5877.0,70092.0,215.0,0.0,,1004.0,37647.0,1895.0,127.003,137.072,-0.1,Illinois,11.586093219768754
4282,Sedimentary,Conventional Hydrocarbon,Cypress,123203.0,38.076,-88.199,Illinois,White,Illinois Basin,Eastern,,,2863.0,2888.0,Mississippian,,,27.131,66.80799999999999,269.569,113.0,4932.0,72958.0,22.893,0.0,,666.0,40454.0,78.0,375.363,0.7201134400000001,0.0,Illinois,6.10985974710908
4283,Sedimentary,Conventional Hydrocarbon,Cypress,112086.0,37.945,-88.292,Illinois,White,Illinois Basin,Eastern,,,2662.0,2697.0,Mississippian,,,41.88799999999999,62.056,228.052,84.0,4804.0,66328.0,9.0,0.0,,891.0,35843.0,54.0,220.12,0.26127016,0.0,Illinois,6.255470125959267
4284,Sedimentary,Conventional Hydrocarbon,Benoist,69446.0,38.778,-89.264,Illinois,Bond,Illinois Basin,Eastern,,,1328.0,1380.0,Mississippian,,,4.587,70.072,228.265,227.0,1743.0,42857.0,0.2,0.0,,1028.0,24091.0,342.0,328.515,3.786,0.0,Illinois,6.456602696928071
