IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
48874,Sedimentary,Conventional Hydrocarbon,Lansing - Kansas City,68867.0,38.91911,-102.83968,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,G. O. Corp #1 U. P. Larsen,5017050150000.0,4813.0,,,,,15.286,146.954,125.05,297.0,2655.0,39851.0,35.910000000000004,0.0,,559.0,23057.0,2447.0,103.809,1.9542,0.1,Great Plains,8.492761085695303
48909,Sedimentary,Conventional Hydrocarbon,Lakota,19600.0,40.77315,-105.25362,Colorado,Jackson,Denver Basin,Rocky Mountains and Northern Great Plains,Mccallum Unit N-26,5057050970000.0,5927.0,5985.0,Cretaceous,1962-05-29,7.3,76.2,8.876000000000001,53.50599999999999,13600.0,268.0,248.0,383.064,0.0,,24.0,5100.0,320.0,19.3579,31.393310000000003,0.1,Great Plains,5.087292814377826
49184,Sedimentary,Conventional Hydrocarbon,Dakota,11533.0,40.733,-106.233,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,,,5764.8,,Cretaceous,1971-03-24,7.8,75.339,6.21716,25.624,11541.0,39.0,560.0,347.805,140.0,,45.251,4756.0,354.0,7.692,31.393310000000003,0.0,Great Plains,4.621985262402208
49185,Sedimentary,Conventional Hydrocarbon,Morrison,12816.0,40.733,-106.233,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Unit No. 10,,13423.5,,Jurassic,1968-11-06,8.1,111.406,149.179309,84.77094079999999,11956.0,100.416,300.0,916.3896,168.0,,18.0,5175.0,1267.0,84.584,133.5,0.0,Great Plains,6.335392765552766
49271,Sedimentary,Conventional Hydrocarbon,Unknown,17800.0,40.733,-106.233,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Mccallum Unit No. 6,,5356.0,5412.0,,1959-11-25,7.99,73.819,140.09789999999998,106.7509408,14700.0,25.0,1400.0,377.494,133.0,,45.0,6900.0,860.0,77.46900000000001,31.33431000000001,1.7,Great Plains,6.683725022463668
49272,Sedimentary,Conventional Hydrocarbon,Morrison,12400.0,40.733,-106.233,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Mccallum Unit No. 15,,5824.0,6090.0,Jurassic,1959-11-25,7.79,56.727,5.866339999999999,24.594,11400.0,25.0,284.0,515.0780000000001,155.0,,30.0,4800.0,1000.0,7.541999999999999,9.79331,0.2,Great Plains,4.516329363516455
49274,Sedimentary,Conventional Hydrocarbon,Morrison,10400.0,40.733,-106.233,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Mccallum Unit No. 18,,5688.0,5962.0,Jurassic,1959-11-25,7.88,77.52000000000001,5.255,27.79,9500.0,25.0,319.0,99.604,150.0,,45.0,3900.0,1000.0,7.874,3.1807000000000003,-1.9,Great Plains,4.632081215627348
49279,Shale,Conventional Hydrocarbon,Pierre,13800.0,40.733,-106.233,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Mccallum Produced H2o,,7833.9,,Cretaceous,1973-05-01,8.2,110.282,10.449,26.178,6710.0,22.0,2620.0,16.026000000000003,0.0,,11.0,4280.0,6.0,10.186000000000002,2.13834,1.1,Great Plains,4.411931284628692
49287,Sedimentary,Conventional Hydrocarbon,Lakota,20900.0,40.733,-106.233,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Mccallum Unit No. 3,,5270.0,5390.0,Cretaceous,1962-05-03,8.2,63.389,5.316,29.959000000000003,12300.0,16.0,1380.0,9.518,0.0,,17.0,6050.0,950.0,12.056,3.0122000000000004,1.0,Great Plains,4.7541697565689525
49350,Sedimentary,Conventional Hydrocarbon,Osage,12304.0,38.8809,-102.38137,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,Champlin 124 Amoco C-1,5017061230000.0,5456.0,5468.0,,1972-12-19,,22.367,5.68005,33.356,183.0,833.0,6350.0,23.57,150.0,,185.0,3408.0,1288.0,25.1133,2.8291,0.0,Great Plains,3.43707114409799
49354,Sedimentary,Conventional Hydrocarbon,Lakota,10237.0,40.80026,-106.27216,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Federal 28-2,5057061410000.0,6467.0,6600.0,Cretaceous,1977-10-24,,65.325,8.55532,38.704,6856.0,37.0,490.0,611.2760000000001,76.0,,17.0,3992.0,1780.0,8.846999999999998,66.59331,4.6,Great Plains,5.348733436016928
49356,Sedimentary,Conventional Hydrocarbon,Mississippian,13150.0,38.88492,-102.37662,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,Hiss No 1,5017061220000.0,5539.0,5562.0,Mississippian,,,40.638000000000005,0.6285399999999999,46.343,293.0,833.0,6800.0,20.2406,150.0,,155.0,3792.0,1276.0,16.4803,1.6131,0.0,Great Plains,4.609955261960974
49367,Sedimentary,Conventional Hydrocarbon,Lakota,15195.0,40.72615,-106.16195,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Federal 21-2,5057061040000.0,6362.6,,Cretaceous,1974-10-25,,68.87899999999999,5.36341,37.425,11102.0,35.0,1200.0,16.943,91.0,,12.0,6163.0,1350.0,7.357999999999999,2.5957000000000003,5.7,Great Plains,4.654195917672226
49369,Sedimentary,Conventional Hydrocarbon,Entrada,56530.0,37.56736,-105.14248,Colorado,Huerfano,Raton Basin - Sierra Grande Uplift,Rocky Mountains and Northern Great Plains,6-32 Dike Mountain,5055060480000.0,7160.0,7328.0,Jurassic,1977-11-23,,60.1115,146.8557,229.43,1793.0,1981.0,32300.0,7.507,150.0,,155.0,19641.0,1420.0,160.6522,0.6068,0.0,Great Plains,7.498905782553801
49388,Sedimentary,Conventional Hydrocarbon,Spergen,15795.0,38.87864,-102.34792,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,Champlin 124; Amoco No 1,5017061160000.0,5452.0,5471.0,,1972-03-01,,8.088000000000001,5.46918,54.3,183.0,1470.0,8650.0,13.407,110.0,,419.0,3756.0,1300.0,28.3829,2.5251,0.0,Great Plains,4.599397387533471
