IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
95757,Sedimentary,Conventional Hydrocarbon,Unknown,218193.0,32.7358703285,-98.8361851126,Texas,Stephens,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,"#7, J. M. Glenn",,3238.0,3260.0,,1957-03-15,5.6,29.0,47.38100000000001,432.454,57.0,12689.0,149865.0,64.0,0.0,,4855.0,66138.0,98.0,932.163,14.3287,-3.9,Fort Worth,-377.2591552734375
95758,Sedimentary,Conventional Hydrocarbon,Unknown,195354.0,32.7358703285,-98.8361851126,Texas,Stephens,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,"#16, C. Mccauley",,3248.0,3258.0,,1957-03-12,6.6,28.043,112.47,778.9707999999999,108.0,13745.0,125989.0,45.0,0.0,,6136.0,54378.0,50.0,485.402,3.176802,0.0,Fort Worth,-320.7093505859375
95759,Sedimentary,Conventional Hydrocarbon,Caddo,195950.0,32.7358703285,-98.8361851126,Texas,Stephens,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,C. Mccauley #16,,3238.0,3254.0,Pennsylvanian,1955-11-09,6.7,58.802,318.101,470.671,70.0,15804.0,121844.0,5.0,0.0,,3022.0,55180.0,18.0,1702.1498796,6.922,0.0,Fort Worth,-207.17124938964844
95760,Sedimentary,Conventional Hydrocarbon,Unknown,193695.0,32.7358703285,-98.8361851126,Texas,Stephens,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,J. M. Rush #10,,3180.0,3227.0,,1958-11-10,6.38,29.43,228.80300000000005,796.9860000000001,23.0,20145.0,124466.0,33.0,0.0,,9623.0,39383.0,11.0,576.2,3.0127,0.0,Fort Worth,-1117.3031005859375
95763,Sedimentary,Conventional Hydrocarbon,Unknown,193416.0,33.324,-98.545,Texas,Young,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,"#5, Bagley Estate",,3276.0,3282.0,,1956-11-19,,36.992,156.35700000000003,281.79200000000003,59.0,11781.0,120192.0,54.0,0.0,,3025.0,58710.0,84.15900000000002,807.155,0.81608,0.0,Fort Worth,163.06459045410156
95764,Sedimentary,Conventional Hydrocarbon,Unknown,129887.0,33.1765995865,-98.6877205731,Texas,Young,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,#6 W. G. Gambell,,1200.0,1204.5,,1956-11-05,6.25,31.078,43.77900000000001,277.589,54.0,7969.0,82371.0,71.0,0.0,,2631.0,39303.0,110.837,447.3289999999999,4.0501000000000005,0.0,Fort Worth,9.61341667175293
95775,Sedimentary,Conventional Hydrocarbon,Unknown,272479.0,33.643,-97.808,Texas,Montague,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,"#2, Hinds Clark",,5927.0,5937.0,,1950-09-25,5.65,38.19500000000001,94.953,1422.882,77.0,24119.0,176193.2,166.1,0.0,,2533.0,81820.0,49.0,1228.473,1.6124000000000005,0.0,Fort Worth,-1072.0892333984375
95778,Sedimentary,Conventional Hydrocarbon,Unknown,85169.0,32.6825658,-99.0840452,Texas,Stephens,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,"#2, S.r. Nail",,4444.0,4464.0,,1957-09-04,6.9,22.1563,689.4649999999999,306.97,275.0,4444.0,48206.0,8.0,0.0,,736.0,25449.0,1215.0,399.218,0.2433799999999999,0.0,Fort Worth,438.3629150390625
95784,Sedimentary,Conventional Hydrocarbon,Unknown,21928.0,33.333,-97.73,Texas,Wise,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,"#1, C.p. Smith",,5386.0,5402.0,,1957-08-29,6.7,25.1853,8.776,82.74000000000001,185.0,1859.0,13605.0,96.0,0.0,,199.0,6392.0,27.0,46.508,3.9197,0.0,Fort Worth,17.24903678894043
98244,Sedimentary,Conventional Hydrocarbon,Cambrian,82978.0,32.033,-100.093,Texas,Runnels,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Tract 3 Well #5ws,,5730.0,5900.0,Cambrian,1961-06-30,6.57,18.0475,24.181,109.496,376.03,2403.0,49921.15,43.9,0.0,,511.9,29107.95,657.26,81.49699999999999,0.7281000000000001,0.0,Fort Worth,467.6981201171875
98245,Sedimentary,Conventional Hydrocarbon,Cambrian,80475.0,32.057,-99.705,Texas,Runnels,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Bright Ws #1,,5118.0,5672.0,Cambrian,1961-06-30,6.51,15.5765,33.866,70.45599999999999,310.22,2098.0,48641.76,16.996,0.0,,482.68,28550.94,390.14,103.36,0.57286,0.0,Fort Worth,457.7174072265625
99064,Sedimentary,Conventional Hydrocarbon,Fusselman,81948.0,33.071,-97.851,Texas,Jack,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Durham Gas Ut B #2,,5642.0,5649.0,Silurian,1980-01-11,5.1,16.471,24.28,208.967664,36.95,5479.0,50467.24,28.51,0.0,,797.13,25022.46,91.85,336.27700000000004,0.9139567200000002,0.1,Fort Worth,20.19056510925293
99065,Sedimentary,Conventional Hydrocarbon,Swastika,160646.0,32.91504,-100.11435,Texas,Jones,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,H Hill #1,42253007260000.0,3570.0,3576.0,,1975-10-17,5.6,47.239,16.224999999999998,461.409,38.9,11003.0,99145.8,16.67,0.0,,2067.39,48016.8,356.79,267.2649,1.256,0.1,Fort Worth,-13.66588020324707
