IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
24841,Sedimentary,Conventional Hydrocarbon,Unknown,18636.0,41.28668,-110.87353,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Painter Reservoir Unit Pru 31-18ah,49041204100000.0,5657.1,,,1982-10-22,,12.971100000000002,9.00472,41.792,1830.0,920.0,9712.0,5.921,0.0,,292.0,5543.0,339.0,24.0133,0.4339,0.0,Great Plains,56.102622985839844
24842,Sedimentary,Conventional Hydrocarbon,Nugget,67625.0,41.13443,-111.01628,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Champlin 363 Amoco B 1,49041204810000.0,14460.0,14496.0,Jurassic,1991-08-22,6.2,19.609,530.04,284.56309600000003,105.0,3248.0,40077.0,42.0,0.0,,364.0,22132.0,1440.0,430.77448,17.5896,-0.3,Great Plains,-97.3299331665039
24843,Sedimentary,Conventional Hydrocarbon,Nugget,112533.0,41.13443,-111.01628,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Champlin 363 Amoco B 1,49041204810000.0,14460.0,14496.0,Jurassic,1991-08-24,6.2,77.944,41.453,266.0,250.0,6564.0,68503.0,48.0,0.0,,660.0,35624.0,428.0,545.428,3.52659,-0.4,Great Plains,-22.118995666503906
24844,Sedimentary,Conventional Hydrocarbon,Nugget,34900.0,41.27504,-110.88393,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Painter Reservoir Unit 13-18ah,49041204920000.0,6617.0,,Jurassic,1982-10-22,6.8,37.47099999999999,33.757,97.6,2196.0,1200.0,19424.0,13.289999999999996,0.0,,389.0,11431.0,260.0,96.202,0.5471000000000001,0.0,Great Plains,44.944725036621094
24846,Sedimentary,Conventional Hydrocarbon,Nugget,44122.0,41.22355,-110.92764,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Millis-b 1,49041205770000.0,10188.2,,Jurassic,1983-11-28,7.7,202.94,215.6397,200.40567454,268.0,481.0,23526.0,26.879999999999995,794.0,,12.0,15841.0,3200.0,192.396,1.8232000000000004,0.0,Great Plains,149.31387329101562
24848,Sedimentary,Conventional Hydrocarbon,Nugget,50335.0,41.13584,-111.00831,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Champlin 363 B 2,49041206300000.0,14460.0,14496.0,Jurassic,1991-08-23,6.6,22.045,335.228,69.045,215.0,1194.0,28896.0,72.0,0.0,,132.0,17942.0,1800.0,177.63,3.0365,-0.3,Great Plains,-43.594337463378906
24852,Sedimentary,Conventional Hydrocarbon,Nugget,15540.0,41.45619,-110.8042,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Ryckman Creek Unit 36,49041207380000.0,7500.0,,Jurassic,1981-05-04,7.15,40.24,42.2588,344.41200000000003,161.0,573.0,6177.0,18.624,0.0,,10.0,6400.0,6765.0,24.867000000000004,2.7449,-1.6,Great Plains,-272.1243591308594
24854,Sedimentary,Conventional Hydrocarbon,Nugget,51847.0,41.29497,-110.86175,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Painter Reservoir 22-8a,49041207440000.0,6454.8,,Jurassic,1988-04-09,3.93,20.338,1.90902,81.537,716.5089999999999,1600.0,28900.0,7.957000000000001,708.0,,304.0,16500.0,2540.0,65.1472,0.5414000003,-1.6,Great Plains,55.312400817871094
24855,Sedimentary,Conventional Hydrocarbon,Nugget,52564.0,41.29497,-110.86175,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Painter Reservoir 22-8a,49041207440000.0,6451.2,,Jurassic,1988-04-10,3.88,20.432,16.05805,35.48199999999999,684.066,1550.0,30200.0,10.358,703.0,,279.0,17200.0,2570.0,34.862,0.5335000003,-2.2,Great Plains,-19.178077697753906
24856,Sedimentary,Conventional Hydrocarbon,Nugget,43605.0,41.29497,-110.86175,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Painter Reservoir 22-8a,49041207440000.0,13289.4,,Jurassic,1988-04-26,3.33,333.12,887.4069999999999,393.84,555.792,4020.0,24800.0,814.6,4520.0,,977.0,7140.0,2030.0,924.06,104.233,-2.4,Great Plains,399.7965393066406
